HeadTop_X,HeadTop_Y,HeadTop_Z,HeadFront_X,HeadFront_Y,HeadFront_Z,HeadSide_X,HeadSide_Y,HeadSide_Z
-282.0,927.0,192.0,-318.0,912.0,162.0,-290.0,896.0,246.0
-280.0,920.0,191.0,-315.0,905.0,161.0,-288.0,889.0,244.0
-278.0,913.0,189.0,-313.0,897.0,159.0,-285.0,882.0,242.0
-276.0,906.0,188.0,-310.0,889.0,158.0,-283.0,875.0,240.0
-274.0,899.0,187.0,-308.0,881.0,157.0,-281.0,868.0,238.0
-272.0,891.0,185.0,-305.0,873.0,155.0,-279.0,860.0,235.0
-270.0,884.0,184.0,-303.0,865.0,154.0,-276.0,853.0,233.0
-268.0,877.0,182.0,-301.0,859.0,153.0,-274.0,846.0,231.0
-265.0,869.0,181.0,-298.0,852.0,152.0,-272.0,839.0,229.0
-263.0,862.0,179.0,-296.0,846.0,151.0,-270.0,833.0,228.0
-261.0,855.0,177.0,-293.0,840.0,149.0,-268.0,826.0,226.0
-259.0,848.0,176.0,-291.0,833.0,148.0,-266.0,820.0,224.0
-257.0,842.0,174.0,-289.0,826.0,147.0,-263.0,813.0,222.0
-255.0,835.0,173.0,-287.0,819.0,146.0,-261.0,807.0,220.0
-253.0,828.0,172.0,-284.0,812.0,144.0,-259.0,800.0,218.0
-251.0,822.0,171.0,-282.0,805.0,143.0,-257.0,793.0,217.0
-249.0,815.0,169.0,-280.0,799.0,142.0,-255.0,787.0,215.0
-247.0,808.0,168.0,-278.0,793.0,141.0,-253.0,781.0,213.0
-245.0,802.0,166.0,-275.0,786.0,140.0,-251.0,774.0,211.0
-243.0,795.0,165.0,-273.0,780.0,139.0,-249.0,768.0,210.0
-241.0,789.0,163.0,-271.0,774.0,138.0,-247.0,762.0,208.0
-240.0,782.0,162.0,-269.0,768.0,136.0,-245.0,756.0,206.0
-238.0,776.0,161.0,-267.0,762.0,135.0,-243.0,750.0,204.0
-236.0,770.0,159.0,-265.0,755.0,134.0,-241.0,744.0,203.0
-234.0,764.0,158.0,-263.0,749.0,133.0,-240.0,738.0,201.0
-232.0,757.0,157.0,-261.0,743.0,132.0,-238.0,732.0,199.0
-231.0,751.0,155.0,-259.0,737.0,131.0,-236.0,726.0,198.0
-229.0,745.0,154.0,-257.0,731.0,130.0,-234.0,720.0,196.0
-227.0,739.0,153.0,-255.0,725.0,129.0,-232.0,714.0,194.0
-225.0,733.0,152.0,-253.0,720.0,128.0,-230.0,709.0,193.0
-224.0,727.0,150.0,-251.0,714.0,127.0,-229.0,703.0,191.0
-222.0,721.0,149.0,-249.0,708.0,126.0,-227.0,697.0,190.0
-220.0,715.0,148.0,-247.0,702.0,125.0,-225.0,692.0,188.0
-219.0,709.0,147.0,-245.0,696.0,124.0,-223.0,686.0,187.0
-217.0,704.0,145.0,-243.0,691.0,123.0,-221.0,681.0,185.0
-215.0,698.0,144.0,-241.0,685.0,122.0,-220.0,675.0,183.0
-214.0,692.0,143.0,-239.0,680.0,121.0,-218.0,670.0,182.0
-212.0,687.0,142.0,-237.0,674.0,120.0,-216.0,664.0,180.0
-210.0,681.0,140.0,-235.0,669.0,119.0,-215.0,659.0,179.0
-209.0,675.0,139.0,-233.0,663.0,118.0,-213.0,654.0,177.0
-207.0,670.0,138.0,-232.0,658.0,117.0,-211.0,648.0,176.0
-206.0,664.0,137.0,-230.0,653.0,116.0,-210.0,643.0,174.0
-204.0,659.0,136.0,-228.0,647.0,115.0,-208.0,638.0,173.0
-203.0,653.0,135.0,-226.0,642.0,114.0,-206.0,633.0,172.0
-201.0,648.0,133.0,-224.0,637.0,113.0,-205.0,628.0,170.0
-199.0,643.0,132.0,-223.0,632.0,112.0,-203.0,623.0,169.0
-198.0,637.0,131.0,-221.0,627.0,111.0,-201.0,618.0,167.0
-196.0,632.0,130.0,-219.0,621.0,110.0,-200.0,613.0,166.0
-195.0,627.0,129.0,-217.0,616.0,110.0,-198.0,608.0,164.0
-194.0,622.0,128.0,-216.0,611.0,109.0,-197.0,603.0,163.0
-192.0,617.0,127.0,-214.0,606.0,108.0,-195.0,598.0,162.0
-191.0,611.0,125.0,-212.0,601.0,107.0,-194.0,593.0,160.0
-189.0,606.0,124.0,-211.0,596.0,106.0,-192.0,588.0,159.0
-535.0,1634.0,-291.0,-585.0,1541.0,-342.0,-521.0,1571.0,-221.0
-535.0,1634.0,-291.0,-585.0,1541.0,-342.0,-521.0,1571.0,-221.0
-535.0,1634.0,-291.0,-585.0,1541.0,-342.0,-521.0,1571.0,-221.0
-535.0,1634.0,-291.0,-585.0,1541.0,-342.0,-521.0,1571.0,-221.0
-535.0,1634.0,-291.0,-585.0,1541.0,-342.0,-521.0,1571.0,-221.0
-551.0,1702.0,-303.0,-560.0,1604.0,-249.0,-461.0,1629.0,-336.0
-534.0,1707.0,-292.0,-535.0,1608.0,-238.0,-446.0,1629.0,-334.0
-513.0,1705.0,-283.0,-510.0,1609.0,-226.0,-426.0,1629.0,-331.0
-482.0,1706.0,-268.0,-477.0,1616.0,-209.0,-394.0,1630.0,-332.0
-442.0,1690.0,-241.0,-450.0,1603.0,-186.0,-356.0,1619.0,-317.0
-402.0,1676.0,-219.0,-414.0,1589.0,-167.0,-324.0,1611.0,-299.0
-396.0,1664.0,-233.0,-399.0,1565.0,-185.0,-334.0,1598.0,-281.0
-355.0,1667.0,-216.0,-371.0,1541.0,-188.0,-312.0,1602.0,-246.0
-339.0,1621.0,-223.0,-367.0,1513.0,-205.0,-306.0,1556.0,-211.0
-332.0,1635.0,-233.0,-368.0,1528.0,-240.0,-324.0,1568.0,-201.0
-331.0,1634.0,-220.0,-357.0,1518.0,-237.0,-337.0,1571.0,-201.0
-338.0,1642.0,-219.0,-363.0,1521.0,-236.0,-343.0,1576.0,-202.0
-340.0,1648.0,-217.0,-365.0,1526.0,-233.0,-344.0,1580.0,-198.0
-345.0,1647.0,-219.0,-369.0,1524.0,-236.0,-349.0,1578.0,-199.0
-359.0,1667.0,-225.0,-380.0,1540.0,-240.0,-361.0,1598.0,-206.0
-367.0,1677.0,-226.0,-388.0,1548.0,-241.0,-368.0,1607.0,-207.0
-374.0,1684.0,-228.0,-397.0,1554.0,-243.0,-375.0,1614.0,-207.0
-381.0,1692.0,-231.0,-405.0,1559.0,-247.0,-381.0,1621.0,-208.0
-390.0,1700.0,-236.0,-415.0,1566.0,-252.0,-390.0,1629.0,-211.0
-400.0,1712.0,-242.0,-426.0,1577.0,-259.0,-400.0,1642.0,-215.0
-410.0,1720.0,-247.0,-437.0,1584.0,-264.0,-409.0,1650.0,-217.0
-420.0,1727.0,-253.0,-449.0,1591.0,-270.0,-418.0,1657.0,-220.0
-430.0,1733.0,-259.0,-461.0,1597.0,-277.0,-428.0,1664.0,-224.0
-442.0,1733.0,-262.0,-474.0,1599.0,-283.0,-437.0,1663.0,-229.0
-459.0,1726.0,-272.0,-492.0,1608.0,-289.0,-437.0,1648.0,-231.0
-472.0,1726.0,-283.0,-508.0,1616.0,-298.0,-443.0,1646.0,-234.0
-481.0,1731.0,-293.0,-518.0,1618.0,-301.0,-448.0,1651.0,-241.0
-490.0,1728.0,-301.0,-528.0,1616.0,-310.0,-457.0,1649.0,-246.0
-497.0,1718.0,-308.0,-536.0,1609.0,-317.0,-463.0,1641.0,-251.0
-503.0,1710.0,-309.0,-543.0,1605.0,-318.0,-463.0,1634.0,-260.0
-467.0,1730.0,-286.0,-484.0,1600.0,-257.0,-410.0,1643.0,-296.0
-457.0,1730.0,-280.0,-467.0,1605.0,-251.0,-399.0,1640.0,-305.0
-448.0,1724.0,-279.0,-452.0,1605.0,-246.0,-389.0,1637.0,-309.0
-457.0,1755.0,-307.0,-453.0,1635.0,-261.0,-408.0,1676.0,-318.0
-436.0,1735.0,-275.0,-446.0,1610.0,-232.0,-381.0,1667.0,-291.0
-395.0,1731.0,-258.0,-403.0,1591.0,-229.0,-351.0,1652.0,-279.0
-379.0,1729.0,-249.0,-389.0,1588.0,-219.0,-338.0,1652.0,-272.0
-362.0,1732.0,-237.0,-373.0,1592.0,-208.0,-322.0,1659.0,-267.0
-363.0,1732.0,-254.0,-385.0,1605.0,-239.0,-337.0,1663.0,-251.0
-367.0,1725.0,-264.0,-391.0,1607.0,-265.0,-354.0,1651.0,-231.0
-356.0,1724.0,-259.0,-386.0,1608.0,-261.0,-346.0,1650.0,-226.0
-358.0,1727.0,-251.0,-386.0,1606.0,-258.0,-352.0,1652.0,-223.0
-365.0,1736.0,-247.0,-390.0,1608.0,-259.0,-364.0,1663.0,-225.0
-375.0,1744.0,-254.0,-398.0,1616.0,-264.0,-372.0,1671.0,-230.0
-383.0,1749.0,-254.0,-406.0,1618.0,-267.0,-381.0,1677.0,-231.0
-388.0,1754.0,-251.0,-412.0,1620.0,-267.0,-389.0,1684.0,-230.0
-397.0,1764.0,-253.0,-421.0,1628.0,-269.0,-398.0,1693.0,-231.0
-408.0,1775.0,-258.0,-432.0,1638.0,-274.0,-407.0,1704.0,-234.0
-417.0,1782.0,-264.0,-443.0,1644.0,-280.0,-417.0,1712.0,-237.0
-427.0,1789.0,-268.0,-455.0,1650.0,-285.0,-426.0,1719.0,-239.0
-438.0,1793.0,-271.0,-467.0,1656.0,-289.0,-433.0,1720.0,-241.0
-450.0,1792.0,-284.0,-482.0,1668.0,-291.0,-425.0,1708.0,-242.0
-464.0,1788.0,-288.0,-496.0,1672.0,-295.0,-433.0,1704.0,-245.0
-474.0,1789.0,-294.0,-507.0,1674.0,-301.0,-442.0,1706.0,-249.0
-482.0,1787.0,-301.0,-517.0,1673.0,-308.0,-449.0,1705.0,-252.0
-488.0,1780.0,-307.0,-525.0,1667.0,-315.0,-455.0,1699.0,-255.0
-493.0,1770.0,-313.0,-531.0,1658.0,-322.0,-460.0,1691.0,-259.0
-501.0,1767.0,-317.0,-540.0,1656.0,-326.0,-465.0,1689.0,-267.0
-468.0,1790.0,-295.0,-484.0,1645.0,-266.0,-417.0,1704.0,-295.0
-457.0,1786.0,-283.0,-465.0,1656.0,-253.0,-399.0,1693.0,-311.0
-444.0,1780.0,-278.0,-447.0,1654.0,-247.0,-386.0,1688.0,-314.0
-442.0,1807.0,-290.0,-440.0,1662.0,-256.0,-395.0,1723.0,-307.0
-418.0,1801.0,-273.0,-422.0,1657.0,-240.0,-372.0,1720.0,-297.0
-387.0,1784.0,-264.0,-389.0,1638.0,-232.0,-348.0,1700.0,-279.0
-366.0,1767.0,-257.0,-378.0,1623.0,-225.0,-331.0,1689.0,-265.0
-344.0,1783.0,-267.0,-367.0,1635.0,-234.0,-324.0,1710.0,-259.0
-375.0,1787.0,-277.0,-399.0,1667.0,-276.0,-362.0,1713.0,-248.0
-364.0,1781.0,-270.0,-391.0,1662.0,-269.0,-352.0,1705.0,-238.0
-359.0,1775.0,-264.0,-389.0,1657.0,-266.0,-349.0,1696.0,-231.0
-360.0,1781.0,-259.0,-389.0,1656.0,-265.0,-355.0,1703.0,-230.0
-369.0,1794.0,-263.0,-395.0,1668.0,-269.0,-363.0,1716.0,-235.0
-380.0,1803.0,-268.0,-404.0,1676.0,-273.0,-372.0,1724.0,-239.0
-380.0,1799.0,-257.0,-404.0,1668.0,-271.0,-380.0,1726.0,-235.0
-385.0,1803.0,-256.0,-410.0,1670.0,-272.0,-387.0,1731.0,-235.0
-394.0,1816.0,-259.0,-418.0,1679.0,-274.0,-395.0,1742.0,-238.0
-405.0,1827.0,-263.0,-428.0,1688.0,-278.0,-405.0,1753.0,-241.0
-749.0,1639.0,-273.0,-815.0,1542.0,-310.0,-707.0,1546.0,-208.0
-749.0,1639.0,-273.0,-815.0,1542.0,-310.0,-707.0,1546.0,-208.0
-749.0,1639.0,-273.0,-815.0,1542.0,-310.0,-707.0,1546.0,-208.0
-749.0,1639.0,-273.0,-815.0,1542.0,-310.0,-707.0,1546.0,-208.0
-749.0,1639.0,-273.0,-815.0,1542.0,-310.0,-707.0,1546.0,-208.0
427.0,1626.0,860.0,496.0,1521.0,861.0,366.0,1548.0,784.0
427.0,1626.0,860.0,496.0,1521.0,861.0,366.0,1548.0,784.0
427.0,1626.0,860.0,496.0,1521.0,861.0,366.0,1548.0,784.0
427.0,1626.0,860.0,496.0,1521.0,861.0,366.0,1548.0,784.0
427.0,1626.0,860.0,496.0,1521.0,861.0,366.0,1548.0,784.0
438.0,1619.0,916.0,518.0,1514.0,910.0,378.0,1553.0,843.0
440.0,1618.0,923.0,521.0,1514.0,919.0,378.0,1552.0,849.0
441.0,1616.0,934.0,524.0,1513.0,928.0,379.0,1551.0,860.0
447.0,1618.0,946.0,526.0,1515.0,938.0,381.0,1551.0,874.0
449.0,1617.0,959.0,530.0,1513.0,949.0,382.0,1551.0,888.0
461.0,1627.0,984.0,536.0,1522.0,971.0,390.0,1559.0,916.0
464.0,1634.0,998.0,532.0,1527.0,983.0,387.0,1565.0,932.0
461.0,1638.0,1008.0,526.0,1529.0,990.0,381.0,1568.0,944.0
458.0,1643.0,1017.0,521.0,1532.0,997.0,377.0,1572.0,956.0
454.0,1647.0,1026.0,518.0,1535.0,1005.0,373.0,1577.0,967.0
449.0,1654.0,1037.0,514.0,1540.0,1015.0,369.0,1583.0,979.0
443.0,1659.0,1045.0,509.0,1544.0,1023.0,363.0,1587.0,987.0
437.0,1663.0,1052.0,504.0,1548.0,1029.0,356.0,1591.0,995.0
431.0,1668.0,1058.0,498.0,1552.0,1036.0,350.0,1595.0,1001.0
424.0,1674.0,1065.0,492.0,1557.0,1042.0,344.0,1600.0,1007.0
416.0,1679.0,1070.0,485.0,1561.0,1047.0,336.0,1605.0,1012.0
408.0,1684.0,1074.0,477.0,1565.0,1051.0,328.0,1609.0,1016.0
399.0,1689.0,1077.0,469.0,1569.0,1054.0,320.0,1614.0,1018.0
390.0,1694.0,1078.0,461.0,1574.0,1055.0,311.0,1618.0,1019.0
382.0,1700.0,1076.0,455.0,1580.0,1053.0,303.0,1622.0,1017.0
374.0,1705.0,1073.0,448.0,1585.0,1050.0,294.0,1625.0,1014.0
366.0,1710.0,1070.0,442.0,1591.0,1046.0,285.0,1629.0,1010.0
357.0,1715.0,1065.0,434.0,1597.0,1042.0,277.0,1633.0,1006.0
349.0,1721.0,1061.0,427.0,1604.0,1037.0,268.0,1638.0,1002.0
340.0,1727.0,1054.0,418.0,1610.0,1032.0,259.0,1643.0,996.0
330.0,1732.0,1048.0,409.0,1616.0,1026.0,250.0,1648.0,990.0
317.0,1741.0,1042.0,399.0,1626.0,1025.0,241.0,1656.0,984.0
304.0,1749.0,1038.0,389.0,1635.0,1025.0,232.0,1665.0,979.0
292.0,1755.0,1030.0,379.0,1643.0,1022.0,223.0,1671.0,972.0
280.0,1761.0,1021.0,368.0,1650.0,1014.0,211.0,1677.0,962.0
267.0,1768.0,1009.0,355.0,1658.0,1003.0,198.0,1683.0,951.0
252.0,1776.0,996.0,341.0,1667.0,991.0,184.0,1691.0,938.0
237.0,1784.0,981.0,326.0,1675.0,975.0,167.0,1697.0,923.0
220.0,1791.0,959.0,310.0,1680.0,951.0,148.0,1701.0,903.0
200.0,1799.0,937.0,289.0,1687.0,927.0,126.0,1707.0,883.0
177.0,1806.0,911.0,265.0,1694.0,898.0,101.0,1712.0,860.0
152.0,1813.0,881.0,238.0,1701.0,864.0,73.0,1716.0,834.0
124.0,1822.0,846.0,207.0,1706.0,826.0,44.0,1725.0,806.0
96.0,1829.0,809.0,175.0,1713.0,783.0,14.0,1735.0,776.0
69.0,1835.0,770.0,142.0,1723.0,732.0,-19.0,1747.0,744.0
48.0,1834.0,736.0,120.0,1728.0,680.0,-49.0,1759.0,714.0
24.0,1839.0,701.0,93.0,1734.0,636.0,-77.0,1767.0,685.0
-0.0,1841.0,656.0,65.0,1736.0,576.0,-108.0,1776.0,647.0
-26.0,1850.0,610.0,22.0,1745.0,525.0,-137.0,1781.0,619.0
-55.0,1868.0,563.0,-29.0,1764.0,468.0,-171.0,1790.0,594.0
-83.0,1875.0,518.0,-72.0,1769.0,419.0,-199.0,1793.0,569.0
-111.0,1881.0,471.0,-117.0,1774.0,368.0,-227.0,1797.0,543.0
-139.0,1888.0,429.0,-155.0,1786.0,321.0,-248.0,1804.0,517.0
-166.0,1899.0,388.0,-187.0,1801.0,275.0,-265.0,1811.0,488.0
-168.0,1903.0,367.0,-196.0,1800.0,264.0,-263.0,1812.0,469.0
-182.0,1909.0,328.0,-220.0,1806.0,222.0,-277.0,1814.0,438.0
-199.0,1917.0,289.0,-242.0,1814.0,181.0,-291.0,1817.0,404.0
-213.0,1925.0,244.0,-259.0,1817.0,140.0,-298.0,1824.0,362.0
-250.0,1932.0,218.0,-292.0,1826.0,127.0,-319.0,1835.0,330.0
-263.0,1941.0,189.0,-304.0,1832.0,99.0,-325.0,1840.0,301.0
-278.0,1950.0,157.0,-320.0,1839.0,66.0,-334.0,1843.0,269.0
-299.0,1963.0,112.0,-350.0,1850.0,19.0,-353.0,1858.0,232.0
-317.0,1972.0,72.0,-376.0,1859.0,-21.0,-372.0,1868.0,195.0
-339.0,1972.0,42.0,-394.0,1866.0,-51.0,-386.0,1874.0,162.0
-356.0,1961.0,4.0,-416.0,1862.0,-77.0,-402.0,1871.0,116.0
-376.0,1967.0,-36.0,-441.0,1868.0,-119.0,-421.0,1878.0,76.0
-398.0,1976.0,-76.0,-466.0,1875.0,-163.0,-441.0,1885.0,39.0
-419.0,1978.0,-109.0,-490.0,1878.0,-200.0,-460.0,1885.0,7.0
-444.0,1654.0,-310.0,-412.0,1567.0,-225.0,-354.0,1609.0,-385.0
-444.0,1654.0,-310.0,-412.0,1567.0,-225.0,-354.0,1609.0,-385.0
-444.0,1654.0,-310.0,-412.0,1567.0,-225.0,-354.0,1609.0,-385.0
-444.0,1654.0,-310.0,-412.0,1567.0,-225.0,-354.0,1609.0,-385.0
-444.0,1654.0,-310.0,-412.0,1567.0,-225.0,-354.0,1609.0,-385.0
-384.0,1649.0,-220.0,-385.0,1580.0,-179.0,-375.0,1648.0,-317.0
-381.0,1653.0,-216.0,-386.0,1583.0,-173.0,-373.0,1651.0,-311.0
-377.0,1658.0,-206.0,-385.0,1585.0,-163.0,-370.0,1654.0,-302.0
-326.0,1550.0,-176.0,-372.0,1489.0,-97.0,-305.0,1522.0,-168.0
-311.0,1527.0,-129.0,-379.0,1453.0,-55.0,-310.0,1503.0,-124.0
-338.0,1549.0,-103.0,-338.0,1477.0,-7.0,-333.0,1544.0,-113.0
-278.0,1441.0,-65.0,-400.0,1404.0,-21.0,-363.0,1424.0,-112.0
-324.0,1573.0,-40.0,-345.0,1478.0,29.0,-326.0,1555.0,-50.0
-195.0,1358.0,-25.0,-444.0,1342.0,-16.0,-314.0,1349.0,-7.0
-242.0,1343.0,-61.0,-421.0,1348.0,-11.0,-346.0,1376.0,-51.0
-293.0,1466.0,-72.0,-379.0,1412.0,0.0,-336.0,1490.0,-28.0
-233.0,1272.0,-50.0,-342.0,1256.0,12.0,-311.0,1315.0,-17.0
-304.0,1377.0,-36.0,-388.0,1282.0,20.0,-329.0,1357.0,48.0
-221.0,1191.0,-40.0,-433.0,1178.0,-17.0,-314.0,1195.0,21.0
-199.0,1188.0,-45.0,-429.0,1172.0,-25.0,-271.0,1163.0,1.0
-258.0,1333.0,-41.0,-351.0,1262.0,30.0,-298.0,1339.0,28.0
-253.0,1229.0,-52.0,-384.0,1117.0,-14.0,-269.0,1212.0,48.0
-330.0,1208.0,-58.0,-407.0,1147.0,-65.0,-354.0,1164.0,-3.0
-294.0,1176.0,-55.0,-387.0,1102.0,-37.0,-329.0,1139.0,9.0
-268.0,1126.0,-41.0,-368.0,1055.0,-36.0,-295.0,1090.0,-2.0
-993.0,1605.0,-963.0,-1025.0,1487.0,-982.0,-928.0,1564.0,-865.0
-993.0,1605.0,-963.0,-1025.0,1487.0,-982.0,-928.0,1564.0,-865.0
-993.0,1605.0,-963.0,-1025.0,1487.0,-982.0,-928.0,1564.0,-865.0
-993.0,1605.0,-963.0,-1025.0,1487.0,-982.0,-928.0,1564.0,-865.0
-993.0,1605.0,-963.0,-1025.0,1487.0,-982.0,-928.0,1564.0,-865.0
-999.0,1611.0,-965.0,-1031.0,1493.0,-983.0,-932.0,1572.0,-867.0
-1002.0,1614.0,-970.0,-1034.0,1494.0,-990.0,-934.0,1575.0,-870.0
-1005.0,1618.0,-977.0,-1037.0,1495.0,-996.0,-936.0,1578.0,-874.0
-1008.0,1622.0,-982.0,-1040.0,1498.0,-1002.0,-938.0,1582.0,-877.0
-1011.0,1626.0,-986.0,-1043.0,1501.0,-1006.0,-940.0,1586.0,-881.0
-1015.0,1632.0,-989.0,-1047.0,1506.0,-1010.0,-943.0,1591.0,-884.0
-1017.0,1634.0,-993.0,-1050.0,1508.0,-1014.0,-945.0,1595.0,-888.0
-1020.0,1637.0,-997.0,-1053.0,1511.0,-1018.0,-947.0,1598.0,-891.0
-1023.0,1641.0,-1000.0,-1056.0,1515.0,-1022.0,-949.0,1602.0,-895.0
-1026.0,1645.0,-1004.0,-1059.0,1519.0,-1025.0,-951.0,1607.0,-898.0
-1029.0,1650.0,-1007.0,-1062.0,1523.0,-1029.0,-954.0,1611.0,-901.0
-1031.0,1653.0,-1009.0,-1064.0,1526.0,-1032.0,-956.0,1614.0,-903.0
-1034.0,1656.0,-1012.0,-1066.0,1529.0,-1034.0,-958.0,1618.0,-906.0
-1036.0,1660.0,-1015.0,-1069.0,1532.0,-1037.0,-960.0,1622.0,-909.0
-1039.0,1664.0,-1018.0,-1072.0,1536.0,-1040.0,-962.0,1626.0,-911.0
-1041.0,1668.0,-1020.0,-1074.0,1539.0,-1043.0,-965.0,1629.0,-914.0
-1043.0,1671.0,-1023.0,-1076.0,1542.0,-1045.0,-966.0,1633.0,-916.0
-1046.0,1675.0,-1025.0,-1079.0,1546.0,-1048.0,-968.0,1636.0,-918.0
-1048.0,1678.0,-1028.0,-1081.0,1549.0,-1050.0,-971.0,1640.0,-920.0
-1050.0,1682.0,-1030.0,-1083.0,1553.0,-1053.0,-973.0,1643.0,-923.0
-1053.0,1686.0,-1032.0,-1086.0,1556.0,-1055.0,-975.0,1647.0,-925.0
-1055.0,1689.0,-1035.0,-1088.0,1559.0,-1058.0,-977.0,1650.0,-927.0
-1057.0,1693.0,-1037.0,-1090.0,1562.0,-1060.0,-979.0,1654.0,-929.0
-1059.0,1696.0,-1039.0,-1093.0,1566.0,-1062.0,-981.0,1657.0,-931.0
-1062.0,1700.0,-1042.0,-1095.0,1569.0,-1065.0,-983.0,1661.0,-933.0
-1064.0,1704.0,-1044.0,-1097.0,1572.0,-1067.0,-985.0,1664.0,-935.0
-1066.0,1707.0,-1046.0,-1100.0,1576.0,-1069.0,-987.0,1668.0,-937.0
-1068.0,1711.0,-1048.0,-1102.0,1579.0,-1071.0,-989.0,1671.0,-939.0
-1071.0,1714.0,-1051.0,-1104.0,1582.0,-1074.0,-991.0,1675.0,-941.0
-1073.0,1718.0,-1053.0,-1107.0,1586.0,-1076.0,-994.0,1679.0,-943.0
-1075.0,1722.0,-1055.0,-1109.0,1589.0,-1078.0,-996.0,1682.0,-945.0
-1077.0,1725.0,-1057.0,-1111.0,1592.0,-1081.0,-998.0,1686.0,-947.0
-1080.0,1729.0,-1060.0,-1114.0,1596.0,-1083.0,-1000.0,1689.0,-949.0
-1082.0,1733.0,-1062.0,-1116.0,1599.0,-1085.0,-1002.0,1693.0,-951.0
-1084.0,1736.0,-1064.0,-1118.0,1603.0,-1088.0,-1004.0,1696.0,-953.0
-1087.0,1740.0,-1066.0,-1121.0,1606.0,-1090.0,-1006.0,1700.0,-955.0
-1089.0,1744.0,-1069.0,-1123.0,1609.0,-1092.0,-1008.0,1703.0,-957.0
-1091.0,1747.0,-1071.0,-1126.0,1613.0,-1095.0,-1011.0,1707.0,-959.0
-1094.0,1751.0,-1073.0,-1128.0,1616.0,-1097.0,-1013.0,1711.0,-961.0
-1096.0,1755.0,-1076.0,-1130.0,1620.0,-1099.0,-1015.0,1714.0,-963.0
-1098.0,1759.0,-1078.0,-1133.0,1623.0,-1102.0,-1017.0,1718.0,-965.0
-1101.0,1762.0,-1080.0,-1135.0,1626.0,-1104.0,-1019.0,1722.0,-968.0
-1103.0,1766.0,-1082.0,-1138.0,1630.0,-1106.0,-1021.0,1725.0,-970.0
-1105.0,1770.0,-1085.0,-1140.0,1633.0,-1109.0,-1024.0,1729.0,-972.0
-1142.0,1541.0,-1229.0,-1169.0,1425.0,-1282.0,-1092.0,1500.0,-1131.0
-1142.0,1541.0,-1229.0,-1169.0,1425.0,-1282.0,-1092.0,1500.0,-1131.0
-1142.0,1541.0,-1229.0,-1169.0,1425.0,-1282.0,-1092.0,1500.0,-1131.0
-1142.0,1541.0,-1229.0,-1169.0,1425.0,-1282.0,-1092.0,1500.0,-1131.0
-1142.0,1541.0,-1229.0,-1169.0,1425.0,-1282.0,-1092.0,1500.0,-1131.0
-1134.0,1521.0,-1231.0,-1158.0,1404.0,-1277.0,-1085.0,1478.0,-1131.0
-1133.0,1519.0,-1232.0,-1158.0,1403.0,-1277.0,-1083.0,1477.0,-1132.0
-1132.0,1517.0,-1233.0,-1157.0,1400.0,-1277.0,-1081.0,1474.0,-1132.0
-1130.0,1514.0,-1233.0,-1156.0,1397.0,-1275.0,-1079.0,1471.0,-1132.0
-1127.0,1508.0,-1231.0,-1153.0,1392.0,-1273.0,-1077.0,1465.0,-1131.0
-1123.0,1502.0,-1228.0,-1149.0,1385.0,-1269.0,-1073.0,1460.0,-1129.0
-1122.0,1500.0,-1228.0,-1148.0,1384.0,-1268.0,-1071.0,1458.0,-1128.0
-1120.0,1497.0,-1227.0,-1146.0,1381.0,-1266.0,-1069.0,1455.0,-1127.0
-1118.0,1494.0,-1225.0,-1144.0,1377.0,-1264.0,-1067.0,1451.0,-1126.0
-1116.0,1490.0,-1223.0,-1141.0,1373.0,-1261.0,-1065.0,1447.0,-1124.0
-1113.0,1486.0,-1221.0,-1139.0,1370.0,-1259.0,-1063.0,1444.0,-1122.0
-1112.0,1484.0,-1220.0,-1137.0,1368.0,-1257.0,-1061.0,1441.0,-1121.0
-1109.0,1481.0,-1218.0,-1135.0,1365.0,-1255.0,-1059.0,1438.0,-1119.0
-1107.0,1477.0,-1216.0,-1133.0,1362.0,-1253.0,-1057.0,1435.0,-1117.0
-1105.0,1474.0,-1214.0,-1131.0,1359.0,-1250.0,-1055.0,1432.0,-1115.0
-1103.0,1471.0,-1212.0,-1129.0,1356.0,-1248.0,-1053.0,1429.0,-1113.0
-1101.0,1469.0,-1210.0,-1127.0,1354.0,-1246.0,-1051.0,1427.0,-1112.0
-1099.0,1466.0,-1208.0,-1124.0,1351.0,-1244.0,-1049.0,1424.0,-1110.0
-1097.0,1463.0,-1205.0,-1122.0,1348.0,-1241.0,-1047.0,1421.0,-1108.0
-1095.0,1460.0,-1203.0,-1120.0,1346.0,-1239.0,-1045.0,1418.0,-1106.0
-1093.0,1457.0,-1201.0,-1118.0,1343.0,-1237.0,-1043.0,1416.0,-1104.0
-1091.0,1455.0,-1199.0,-1116.0,1341.0,-1234.0,-1041.0,1413.0,-1102.0
-1089.0,1452.0,-1197.0,-1114.0,1338.0,-1232.0,-1039.0,1410.0,-1100.0
-1087.0,1449.0,-1195.0,-1112.0,1335.0,-1230.0,-1037.0,1408.0,-1098.0
-1085.0,1446.0,-1192.0,-1110.0,1333.0,-1228.0,-1035.0,1405.0,-1096.0
-1083.0,1444.0,-1190.0,-1108.0,1330.0,-1225.0,-1033.0,1403.0,-1094.0
-1081.0,1441.0,-1188.0,-1106.0,1328.0,-1223.0,-1031.0,1400.0,-1092.0
-1079.0,1438.0,-1186.0,-1104.0,1325.0,-1221.0,-1029.0,1397.0,-1090.0
